"","race","age","engnat","gender","hand","source","country","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10","ENG","Name_en","X","ID"
"6042",3,17,1,1,2,5,"US",1,1,4,2,2,5,4,2,5,3,3,4,2,1,3,2,2,4,3,2,4,4,2,4,4,3,4,2,4,2,2,1,4,2,1,3,4,2,3,3,5,5,4,5,5,5,4,5,5,4,"ENG","United States of America",6042,"6042"
"6043",3,18,1,2,1,2,"US",1,4,3,2,2,4,1,1,1,2,3,2,4,2,2,4,4,5,4,3,5,4,5,4,5,4,5,5,3,3,5,5,5,5,5,5,5,5,5,4,4,5,2,3,3,2,3,3,2,2,"ENG","United States of America",6043,"6043"
"6044",3,22,1,2,1,2,"US",2,3,3,2,3,3,2,2,4,2,1,2,1,2,3,1,2,2,2,2,2,3,4,4,4,4,3,3,4,3,3,2,4,3,3,2,5,3,3,3,3,3,4,4,4,5,4,2,3,4,"ENG","United States of America",6044,"6044"
"6045",1,14,1,2,1,1,"US",3,4,4,3,3,4,3,4,4,3,2,3,2,2,5,3,3,3,3,3,4,3,2,4,5,4,5,3,3,3,3,4,5,4,2,3,5,4,2,2,3,4,4,3,3,5,3,3,4,3,"ENG","United States of America",6045,"6045"
"6046",1,17,1,2,1,5,"US",4,3,4,3,3,5,4,1,2,1,2,2,1,5,3,2,3,4,1,1,4,4,5,5,5,5,5,3,4,3,3,3,3,2,3,3,3,3,2,2,3,4,4,3,3,5,3,4,3,3,"ENG","United States of America",6046,"6046"
"6047",3,18,1,1,1,1,"US",1,1,2,1,1,2,3,1,3,1,1,3,1,1,4,1,2,2,2,2,3,4,4,3,2,3,4,2,2,2,3,4,4,4,2,2,3,1,3,3,5,5,5,4,4,1,5,3,5,5,"ENG","United States of America",6047,"6047"
"6048",3,25,1,1,1,5,"US",2,1,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,3,2,3,2,2,5,5,5,5,4,5,5,4,4,5,4,4,5,4,5,5,3,4,5,5,"ENG","United States of America",6048,"6048"
"6049",6,24,1,2,1,1,"US",3,5,4,3,5,5,3,5,4,5,1,4,1,3,2,3,3,4,2,4,1,4,5,5,3,5,4,4,4,5,3,1,3,2,1,1,2,3,2,3,3,3,5,3,4,5,3,3,5,5,"ENG","United States of America",6049,"6049"
"6050",3,36,1,1,2,1,"US",2,4,2,2,3,3,1,2,3,2,2,2,1,1,4,3,2,3,2,1,4,1,2,3,4,2,2,2,2,2,4,4,4,3,2,3,4,3,4,4,4,4,4,4,4,4,4,4,5,5,"ENG","United States of America",6050,"6050"
"6051",3,26,1,2,1,2,"US",3,3,3,3,5,4,2,4,4,3,5,2,3,2,1,2,3,4,2,3,5,3,4,2,5,5,4,3,3,4,1,1,3,2,1,1,3,3,2,2,4,4,5,4,3,5,4,4,4,4,"ENG","United States of America",6051,"6051"
"6052",3,18,1,2,1,1,"US",4,5,5,5,5,5,3,4,5,2,4,4,4,4,2,2,4,4,2,4,5,5,5,5,5,5,5,4,5,5,4,2,4,5,2,2,5,4,5,2,4,5,5,4,5,5,5,4,4,5,"ENG","United States of America",6052,"6052"
"6053",8,19,1,1,1,2,"US",1,1,3,1,3,2,2,1,2,1,2,3,2,2,3,3,2,3,2,2,5,5,4,5,4,4,3,5,4,3,3,2,3,2,2,3,4,2,3,2,3,2,4,3,3,2,4,3,3,4,"ENG","United States of America",6053,"6053"
"6054",3,22,1,2,3,5,"US",4,3,3,3,3,5,1,2,4,2,5,3,3,2,3,4,3,5,5,3,5,3,5,4,4,5,3,5,5,4,5,5,4,4,3,5,5,5,5,4,4,5,4,5,5,5,5,3,5,4,"ENG","United States of America",6054,"6054"
"6055",5,17,1,1,1,1,"US",1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,4,2,3,2,1,3,4,2,1,2,2,3,2,1,2,4,5,5,3,2,5,4,3,1,5,5,3,5,5,5,5,5,4,5,5,"ENG","United States of America",6055,"6055"
"6056",11,13,1,2,1,1,"CA",4,5,5,3,5,4,5,2,5,3,4,4,2,5,3,5,5,4,2,5,5,5,3,5,4,3,4,4,4,4,5,4,4,4,4,4,3,3,5,3,4,4,5,3,5,3,4,4,5,5,"ENG","Canada",6056,"6056"
"6057",1,23,2,2,1,2,"US",1,1,1,1,1,1,1,1,3,1,1,3,1,2,1,2,2,3,3,2,3,4,5,4,4,4,5,2,5,4,1,1,1,1,3,1,2,1,1,1,1,3,5,3,1,3,2,1,5,2,"ENG","United States of America",6057,"6057"
"6058",3,23,1,2,1,2,"US",2,2,2,2,2,3,1,4,3,1,3,2,2,2,3,2,3,5,3,2,5,4,5,5,5,5,5,4,5,3,4,3,5,5,3,4,5,5,4,4,5,4,4,3,3,4,4,5,5,3,"ENG","United States of America",6058,"6058"
"6059",3,31,1,2,1,1,"US",4,5,4,4,5,4,3,3,4,1,3,2,2,3,4,3,4,5,3,2,5,4,4,5,3,4,4,5,5,3,3,3,5,5,3,5,4,5,4,4,5,5,4,5,4,5,5,4,5,4,"ENG","United States of America",6059,"6059"
"6060",12,25,1,2,2,2,"US",5,1,5,5,3,4,5,3,4,3,3,2,5,1,5,5,5,5,5,5,5,3,5,5,5,5,5,3,3,4,2,4,2,5,4,4,5,5,3,3,3,3,3,1,5,5,2,1,2,2,"ENG","United States of America",6060,"6060"
"6061",3,15,1,1,1,1,"US",2,2,2,2,1,3,1,2,2,1,4,3,2,3,5,5,3,4,4,3,4,4,5,4,3,5,3,5,3,3,3,3,4,4,3,4,2,3,1,3,4,5,5,4,4,5,4,3,3,5,"ENG","United States of America",6061,"6061"
"6062",3,16,1,2,1,1,"AU",1,1,2,1,1,1,1,1,1,1,1,3,1,2,3,4,3,5,2,4,4,2,3,4,3,4,2,3,3,3,3,3,5,3,2,2,4,3,3,4,3,5,4,5,4,4,5,5,5,3,"ENG","Australia",6062,"6062"
"6063",3,45,1,2,1,1,"US",3,3,5,3,5,4,5,3,3,3,2,2,2,3,4,3,5,5,1,2,5,5,5,4,5,5,5,5,4,5,4,4,4,5,5,5,5,5,5,5,4,3,4,4,5,4,5,4,5,5,"ENG","United States of America",6063,"6063"
"6064",3,29,1,2,2,1,"AU",2,3,2,2,5,5,2,1,3,1,5,5,3,1,4,2,2,2,2,2,5,5,4,5,5,2,4,3,5,4,4,4,4,4,2,3,4,4,2,4,5,5,5,5,4,5,5,5,5,3,"ENG","Australia",6064,"6064"
"6065",3,25,1,1,1,1,"CA",3,4,2,3,2,3,1,4,5,1,3,3,2,2,2,4,2,2,2,3,2,2,3,3,2,3,2,4,2,5,4,2,5,5,1,2,3,4,4,5,5,5,4,5,5,5,5,5,5,5,"ENG","Canada",6065,"6065"
"6066",3,25,1,2,1,5,"CA",4,5,5,5,5,5,5,4,5,4,3,4,3,4,5,4,3,4,4,5,5,5,5,4,5,5,5,5,4,5,3,2,4,5,3,3,4,3,2,3,1,4,3,4,4,5,4,3,3,4,"ENG","Canada",6066,"6066"
"6067",3,38,2,1,1,1,"US",4,5,4,5,5,5,3,4,4,5,4,3,2,3,4,4,4,4,4,3,2,5,4,2,5,3,5,2,5,3,4,4,4,5,3,2,3,5,2,5,5,5,5,4,5,5,4,3,5,4,"ENG","United States of America",6067,"6067"
"6068",3,45,1,2,1,5,"US",2,3,3,2,2,3,1,5,1,1,4,5,3,3,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,5,5,5,5,5,5,4,5,5,4,5,4,5,5,4,3,4,4,"ENG","United States of America",6068,"6068"
"6069",3,17,1,2,1,5,"AU",4,5,4,4,5,5,4,3,4,4,3,5,3,3,3,5,4,5,5,4,4,4,4,4,4,5,3,4,3,4,3,3,3,3,1,3,2,1,2,3,4,4,5,4,4,5,5,4,3,4,"ENG","Australia",6069,"6069"
"6070",3,16,1,2,1,1,"GB",1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,5,1,1,1,5,1,5,1,5,5,5,5,5,5,5,5,5,5,"ENG","United Kingdom of Great Britain and Northern Ireland",6070,"6070"
"6071",6,18,1,2,3,1,"AU",4,4,4,3,5,4,5,1,2,5,2,3,2,2,1,4,2,2,2,3,2,5,2,3,3,3,3,3,3,4,3,2,5,3,1,4,4,3,3,4,5,4,5,4,4,4,5,5,4,4,"ENG","Australia",6071,"6071"
"6072",3,65,1,2,1,2,"US",2,1,1,1,1,1,3,4,4,1,2,3,2,2,3,3,3,4,3,2,5,4,3,5,5,5,5,3,4,3,2,3,5,4,1,2,2,4,1,5,3,5,4,5,4,4,5,3,5,5,"ENG","United States of America",6072,"6072"
"6073",3,29,1,1,1,2,"US",4,4,5,3,4,4,4,2,5,3,3,5,4,2,5,4,4,5,4,2,4,5,5,5,5,4,5,4,5,4,2,2,2,3,1,1,4,3,2,3,3,4,5,4,3,5,4,3,5,3,"ENG","United States of America",6073,"6073"
"6074",3,28,1,1,1,5,"US",1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,3,4,3,1,5,2,5,5,5,5,3,3,4,3,3,2,3,3,1,2,5,3,1,2,2,2,2,3,2,3,2,2,4,2,"ENG","United States of America",6074,"6074"
"6075",3,45,2,2,1,2,"GB",5,5,5,5,5,5,4,5,5,5,2,2,1,4,3,2,3,2,3,4,4,5,4,4,5,4,5,3,4,3,4,2,5,4,3,4,3,4,3,5,5,3,5,4,4,5,4,5,3,5,"ENG","United Kingdom of Great Britain and Northern Ireland",6075,"6075"
"6076",13,15,1,2,1,5,"NZ",1,2,1,1,1,2,1,1,1,1,4,4,1,1,2,4,1,2,2,2,5,2,4,2,4,2,2,4,3,1,1,2,5,1,1,2,1,2,1,1,1,3,4,2,1,3,4,1,5,4,"ENG","New Zealand",6076,"6076"
"6077",3,56,1,2,1,2,"US",3,3,5,3,3,3,5,3,4,3,4,3,2,4,5,4,4,5,3,4,5,4,5,2,5,5,4,5,4,4,2,5,4,5,4,5,3,5,3,4,5,5,5,5,5,5,5,5,3,5,"ENG","United States of America",6077,"6077"
"6078",3,20,1,2,1,1,"AU",1,4,3,4,3,5,1,4,4,2,1,1,1,2,4,2,2,2,2,2,4,4,4,4,4,4,4,3,3,2,5,4,5,4,2,4,5,5,4,4,4,5,4,4,5,4,5,4,4,4,"ENG","Australia",6078,"6078"
"6079",3,39,1,2,1,2,"CA",4,5,5,5,5,5,5,4,4,5,1,2,2,3,3,3,1,3,3,3,5,5,4,5,5,5,5,4,5,4,1,1,1,1,1,1,1,2,1,1,5,2,5,4,4,5,2,4,2,4,"ENG","Canada",6079,"6079"
"6080",3,52,1,2,1,2,"US",3,3,4,4,4,2,5,4,5,3,3,2,1,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,1,5,5,5,5,5,5,4,5,4,5,5,5,5,5,"ENG","United States of America",6080,"6080"
"6081",3,25,1,2,1,1,"US",3,4,4,4,3,4,2,4,4,3,2,3,2,3,4,4,3,4,2,4,3,4,5,3,4,3,4,3,2,3,4,2,4,5,2,4,3,4,3,4,4,4,4,4,4,4,4,4,3,4,"ENG","United States of America",6081,"6081"
"6082",3,47,1,2,1,1,"GB",3,5,5,3,4,5,4,3,2,3,5,5,2,5,4,4,4,5,3,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,5,5,5,5,5,3,5,3,5,4,5,5,3,4,4,"ENG","United Kingdom of Great Britain and Northern Ireland",6082,"6082"
"6083",3,55,1,2,3,2,"AU",2,4,3,4,3,3,3,4,2,1,3,2,2,3,3,3,3,3,3,4,5,5,4,5,4,4,4,4,4,3,3,3,4,3,2,3,4,4,2,4,5,5,5,5,4,5,4,4,5,4,"ENG","Australia",6083,"6083"
"6084",3,21,1,2,1,2,"GB",3,4,5,4,4,5,2,4,4,3,4,4,3,4,4,3,2,4,4,4,5,5,4,5,4,3,4,5,4,4,3,2,3,3,2,3,1,3,2,2,4,4,4,4,3,4,3,3,5,3,"ENG","United Kingdom of Great Britain and Northern Ireland",6084,"6084"
"6085",3,52,1,2,1,2,"US",4,4,5,5,5,4,5,4,5,4,2,2,2,2,3,2,2,2,2,3,2,4,4,4,3,3,4,3,4,4,3,2,2,4,1,2,1,3,1,3,4,5,5,5,4,5,4,4,5,4,"ENG","United States of America",6085,"6085"
"6086",3,18,1,2,1,1,"CA",4,4,4,2,4,1,5,3,5,1,3,4,1,1,3,3,3,4,3,2,5,4,2,5,5,5,5,5,5,5,3,1,5,2,3,2,1,5,4,5,3,3,4,3,4,5,4,4,5,5,"ENG","Canada",6086,"6086"
"6087",3,30,1,2,2,5,"US",1,3,4,2,3,4,2,4,4,2,2,3,2,2,3,3,3,4,3,3,5,5,4,5,5,5,5,4,5,3,4,1,4,3,2,2,4,5,3,4,5,5,4,3,4,5,3,5,4,4,"ENG","United States of America",6087,"6087"
"6088",1,40,1,2,1,1,"US",1,4,3,3,2,4,2,3,2,1,1,2,1,4,2,4,2,2,2,3,1,4,5,5,4,5,4,5,5,5,5,1,5,4,5,4,4,4,4,4,2,2,2,3,4,4,3,2,5,4,"ENG","United States of America",6088,"6088"
"6089",3,20,1,1,1,5,"US",1,2,2,2,2,2,1,2,3,2,5,5,4,4,5,5,4,4,5,5,5,3,5,4,4,5,4,4,4,4,4,3,5,4,3,4,3,3,3,4,3,3,3,4,3,4,3,3,4,3,"ENG","United States of America",6089,"6089"
"6090",1,17,1,1,1,5,"US",1,2,3,2,1,3,1,4,2,1,4,5,4,4,3,4,4,5,2,5,4,4,5,4,3,3,3,2,3,2,3,3,4,4,1,2,3,4,2,2,4,4,4,3,3,5,5,2,4,3,"ENG","United States of America",6090,"6090"
"6091",3,18,1,1,1,5,"US",3,3,5,2,5,2,3,3,4,3,4,5,3,5,3,5,3,4,5,5,5,5,3,5,5,3,5,5,4,5,5,5,5,5,3,5,5,5,4,5,4,5,5,5,5,5,5,4,5,5,"ENG","United States of America",6091,"6091"
"6092",13,18,1,2,1,5,"US",3,2,4,2,3,2,4,1,1,2,4,4,3,5,4,5,5,5,5,5,5,5,5,4,4,4,5,4,3,5,4,5,4,5,3,5,4,5,5,3,3,2,5,4,4,5,2,2,5,4,"ENG","United States of America",6092,"6092"
"6093",3,52,1,2,1,1,"AU",2,2,2,1,2,4,1,2,4,1,2,2,2,2,2,2,2,2,3,1,3,4,2,5,4,5,5,4,4,3,2,2,5,2,4,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,"ENG","Australia",6093,"6093"
"6094",3,14,1,2,1,1,"GB",3,3,2,2,2,3,1,1,1,1,2,3,1,4,2,3,2,1,2,1,4,5,3,4,3,3,5,3,4,3,2,5,4,2,2,3,3,3,2,3,4,4,5,4,3,4,5,4,5,4,"ENG","United Kingdom of Great Britain and Northern Ireland",6094,"6094"
"6095",13,17,1,2,1,1,"US",1,1,2,1,3,4,1,1,3,1,1,4,1,4,3,3,3,4,2,2,4,5,5,5,3,4,4,5,5,4,2,1,4,2,2,1,4,2,2,3,4,5,4,5,3,4,3,2,5,4,"ENG","United States of America",6095,"6095"
"6096",3,48,1,2,1,1,"GB",3,3,4,4,3,3,4,2,3,3,3,4,3,3,1,4,4,5,4,4,4,3,5,5,3,5,3,5,5,4,2,4,3,2,2,3,3,3,3,3,3,4,5,4,5,5,4,3,4,5,"ENG","United Kingdom of Great Britain and Northern Ireland",6096,"6096"
"6097",8,35,2,2,1,2,"US",3,2,5,3,2,3,3,2,2,3,4,4,3,3,4,4,4,5,4,4,5,4,5,5,2,5,3,5,4,5,5,4,5,5,5,5,4,3,4,4,2,3,3,4,4,5,4,4,4,3,"ENG","United States of America",6097,"6097"
"6098",0,17,1,2,1,2,"US",4,5,5,4,4,4,4,4,4,4,2,4,1,3,3,2,2,3,2,3,5,5,4,5,5,4,5,4,4,4,4,3,4,2,4,3,4,5,4,4,4,4,3,3,4,4,4,3,4,4,"ENG","United States of America",6098,"6098"
"6099",13,17,1,2,1,2,"US",3,5,4,4,5,4,5,4,4,5,5,4,4,5,5,5,4,5,5,5,2,5,5,4,4,4,5,4,4,4,5,5,4,4,4,5,4,3,5,4,3,4,3,4,4,5,3,2,3,4,"ENG","United States of America",6099,"6099"
"6100",3,17,1,1,1,1,"GB",3,2,2,3,4,3,5,1,1,1,1,3,1,3,4,3,2,1,1,3,4,4,4,4,4,5,4,4,3,5,4,3,5,2,1,1,3,5,3,5,5,5,5,5,5,5,5,5,4,5,"ENG","United Kingdom of Great Britain and Northern Ireland",6100,"6100"
"6101",3,23,1,1,1,2,"CA",3,4,4,3,4,4,4,2,4,2,3,4,2,3,5,4,2,3,4,3,5,4,3,5,4,5,4,5,5,4,3,2,4,4,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,"ENG","Canada",6101,"6101"
"6102",3,26,1,2,1,2,"US",4,5,5,5,5,5,5,3,1,5,5,4,3,5,5,5,5,4,4,5,5,5,5,5,5,4,5,5,5,4,5,2,5,5,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,"ENG","United States of America",6102,"6102"
"6103",3,30,1,2,1,1,"US",4,4,5,4,5,4,5,4,5,5,2,2,2,4,4,5,3,5,3,5,5,5,5,4,4,4,5,4,4,5,5,2,5,4,4,4,5,5,5,5,4,3,5,2,4,5,5,2,4,4,"ENG","United States of America",6103,"6103"
"6104",3,27,1,2,1,2,"US",2,3,3,2,3,3,2,1,2,2,2,3,1,2,2,2,1,2,2,2,5,4,4,4,5,4,4,5,4,2,4,4,5,4,4,4,5,5,5,3,4,4,5,3,3,5,5,4,4,3,"ENG","United States of America",6104,"6104"
"6105",13,40,1,2,3,5,"US",5,2,5,3,5,4,5,3,5,5,3,2,1,2,3,4,3,2,3,4,2,5,3,2,1,2,2,3,4,2,3,4,5,4,5,4,5,4,3,5,3,4,5,4,4,1,4,4,3,5,"ENG","United States of America",6105,"6105"
"6106",1,34,1,1,1,5,"US",3,5,5,3,4,5,4,3,4,2,4,5,4,4,2,5,4,5,5,5,5,5,5,4,4,4,5,4,4,4,4,3,4,5,4,5,4,4,3,3,5,4,3,5,4,3,4,1,3,4,"ENG","United States of America",6106,"6106"
"6107",3,40,1,2,1,1,"GB",2,5,4,4,4,5,4,5,5,3,1,2,1,2,1,2,1,1,1,2,2,3,3,3,3,3,3,3,2,3,2,4,4,2,1,4,4,2,2,5,5,5,5,5,5,5,5,5,5,5,"ENG","United Kingdom of Great Britain and Northern Ireland",6107,"6107"
"6108",11,18,1,1,1,5,"US",3,3,4,3,3,3,3,2,3,2,4,4,4,4,4,4,4,4,3,4,5,4,2,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,3,4,4,4,2,4,3,"ENG","United States of America",6108,"6108"
"6109",3,18,1,2,1,5,"US",3,3,5,3,4,3,4,1,2,2,2,4,2,3,3,3,4,4,3,3,5,4,5,4,4,4,4,4,4,4,4,2,2,3,3,2,2,4,3,3,3,3,4,4,4,3,3,3,4,3,"ENG","United States of America",6109,"6109"
"6110",3,19,1,1,1,5,"US",2,3,4,3,5,4,5,3,5,1,2,4,2,3,2,1,1,1,1,4,5,5,2,5,5,5,5,4,5,4,3,2,1,4,2,4,5,4,5,4,3,5,5,5,4,5,5,3,5,5,"ENG","United States of America",6110,"6110"
"6111",3,18,1,1,1,5,"US",2,2,4,3,2,2,2,2,2,2,1,2,2,3,3,2,5,4,2,3,1,4,2,4,4,4,3,4,4,3,4,2,3,4,3,3,4,4,3,4,3,2,2,4,4,2,3,3,4,3,"ENG","United States of America",6111,"6111"
"6112",9,25,1,2,1,1,"US",3,3,5,4,5,4,4,3,3,3,3,4,2,1,4,3,2,2,3,5,5,5,5,4,4,5,5,3,5,5,3,2,5,3,2,3,3,3,3,5,4,5,5,5,4,5,4,4,5,5,"ENG","United States of America",6112,"6112"
"6113",3,18,1,1,1,5,"US",2,2,2,1,1,2,1,1,1,1,4,4,3,4,2,5,4,4,4,4,2,2,5,2,2,1,1,4,2,2,4,3,4,4,2,2,5,4,5,4,4,4,4,4,4,2,4,4,2,4,"ENG","United States of America",6113,"6113"
"6114",3,25,1,2,1,5,"US",2,3,4,2,3,3,3,1,2,1,2,4,2,4,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,3,4,1,5,2,4,2,4,5,4,4,3,4,3,4,3,4,5,2,3,3,"ENG","United States of America",6114,"6114"
"6115",3,31,1,2,1,1,"US",1,2,2,1,2,4,1,1,1,1,2,4,1,3,5,5,4,4,3,4,5,5,3,5,5,4,5,5,4,3,2,1,4,3,2,1,3,4,2,2,2,2,3,3,3,4,4,3,5,4,"ENG","United States of America",6115,"6115"
"6116",8,14,1,1,1,5,"US",5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,1,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,1,5,5,1,1,5,"ENG","United States of America",6116,"6116"
"6117",3,20,1,2,1,2,"US",2,4,5,2,4,4,4,4,5,2,4,4,2,4,5,4,4,5,2,5,4,4,1,4,2,4,4,5,4,2,2,2,2,4,1,2,4,2,4,4,4,4,2,5,4,2,4,4,2,2,"ENG","United States of America",6117,"6117"
"6118",3,20,1,2,2,5,"US",4,5,5,4,5,5,4,4,4,4,3,4,3,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,3,5,3,3,4,4,3,4,4,5,4,5,4,3,4,4,"ENG","United States of America",6118,"6118"
"6119",3,20,1,2,2,5,"US",3,3,4,3,3,4,4,2,3,3,3,3,2,4,4,5,4,5,5,5,5,5,4,5,4,5,5,5,4,4,3,2,4,4,2,3,4,4,3,4,2,5,4,5,3,4,3,1,5,3,"ENG","United States of America",6119,"6119"
"6120",3,21,1,2,1,5,"US",4,4,5,3,4,4,3,2,4,2,2,3,2,2,3,3,2,2,3,3,5,5,4,5,4,2,4,4,4,4,4,3,4,2,4,4,4,2,5,4,4,4,4,5,4,5,4,2,2,3,"ENG","United States of America",6120,"6120"
"6121",3,20,1,1,1,1,"US",3,4,5,4,4,3,3,2,4,4,3,4,4,2,3,4,3,3,3,4,4,4,3,3,3,3,4,4,3,4,4,4,4,4,2,4,4,3,4,4,3,4,4,3,3,4,4,3,3,4,"ENG","United States of America",6121,"6121"
"6122",3,21,1,1,1,1,"US",2,3,4,3,2,3,1,2,3,2,3,5,5,3,5,5,4,5,5,4,5,2,5,5,1,4,3,3,3,3,4,2,4,3,2,3,3,2,1,4,5,5,4,4,4,4,5,5,4,4,"ENG","United States of America",6122,"6122"
"6123",3,20,1,2,1,5,"US",5,5,5,4,5,5,5,5,5,4,3,3,2,4,4,4,3,2,4,5,5,5,3,4,4,3,5,5,5,5,4,4,3,3,3,2,4,3,5,4,4,4,4,5,4,4,4,4,3,4,"ENG","United States of America",6123,"6123"
"6124",11,21,2,2,1,2,"US",1,4,5,1,4,5,4,3,4,2,3,3,3,4,4,4,3,2,4,4,5,5,4,4,3,5,4,3,4,5,4,1,4,4,3,4,3,3,4,5,3,5,4,2,5,4,4,2,2,5,"ENG","United States of America",6124,"6124"
"6125",4,20,1,2,1,2,"US",3,3,3,3,3,3,3,4,2,3,2,3,3,2,3,3,4,4,4,4,3,4,3,4,4,4,3,3,4,3,4,4,3,4,4,4,2,4,4,3,2,3,3,3,3,3,3,2,4,3,"ENG","United States of America",6125,"6125"
"6126",3,21,1,2,2,5,"US",3,5,5,3,5,5,5,3,1,3,2,3,1,1,3,3,3,4,3,5,5,4,5,5,5,5,1,5,5,4,5,5,5,5,4,5,5,3,5,4,3,4,5,5,5,5,4,2,3,5,"ENG","United States of America",6126,"6126"
"6127",11,21,2,1,1,2,"US",3,4,4,3,2,3,2,4,3,4,3,3,2,3,3,3,2,1,5,4,2,5,5,4,4,4,4,4,5,4,3,3,4,4,3,3,4,4,4,3,3,3,5,3,3,4,4,3,4,4,"ENG","United States of America",6127,"6127"
"6128",3,39,1,2,1,1,"US",1,1,1,1,1,1,1,1,1,1,3,3,3,2,4,4,1,3,4,4,5,4,5,5,5,5,2,3,5,2,3,2,3,4,5,4,5,5,3,4,4,3,3,4,3,3,5,4,4,3,"ENG","United States of America",6128,"6128"
"6129",3,43,1,2,1,1,"GB",1,3,2,4,4,4,1,5,4,2,4,4,2,1,4,5,5,5,2,1,5,4,4,4,4,1,4,4,1,2,3,4,2,4,1,5,4,5,3,5,5,5,5,5,5,5,5,5,5,5,"ENG","United Kingdom of Great Britain and Northern Ireland",6129,"6129"
"6130",3,26,1,2,2,2,"US",4,4,3,3,2,3,2,2,2,1,2,3,2,3,3,3,1,3,2,3,5,4,5,5,5,5,5,5,4,4,3,5,4,4,4,4,5,3,3,4,3,3,3,3,4,4,3,2,2,4,"ENG","United States of America",6130,"6130"
"6131",5,13,1,2,2,1,"US",2,3,3,3,3,4,2,3,4,2,2,3,2,3,2,2,2,3,2,2,4,3,4,3,3,5,3,3,4,4,3,3,3,3,1,3,3,3,4,3,2,3,3,3,3,3,4,2,4,3,"ENG","United States of America",6131,"6131"
"6132",3,46,1,2,1,1,"US",1,1,1,1,1,2,1,1,1,1,4,2,3,2,1,4,2,2,2,4,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,4,1,4,5,5,5,5,5,5,5,5,1,5,"ENG","United States of America",6132,"6132"
"6133",3,55,1,2,1,5,"US",3,3,5,4,5,5,5,5,5,5,5,3,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,5,4,5,3,5,3,3,5,4,5,4,5,5,3,3,5,5,"ENG","United States of America",6133,"6133"
"6134",3,35,1,2,1,2,"US",3,3,2,3,3,4,1,2,4,2,3,4,3,2,2,3,4,2,4,3,5,4,5,5,5,5,4,5,5,5,2,2,2,5,2,2,3,4,3,2,5,5,5,5,4,5,5,5,4,5,"ENG","United States of America",6134,"6134"
"6135",3,54,1,2,1,2,"US",1,3,3,3,3,3,2,1,1,1,1,2,1,1,3,2,3,3,3,2,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,3,5,3,5,4,4,5,1,5,5,"ENG","United States of America",6135,"6135"
"6136",3,17,1,2,1,5,"CA",5,5,5,5,5,5,5,4,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,4,1,4,5,3,5,5,5,5,3,4,5,5,5,4,5,5,5,5,5,"ENG","Canada",6136,"6136"
"6137",3,16,1,2,1,5,"CA",2,4,4,3,4,2,4,4,4,4,5,4,5,4,3,3,1,1,2,5,3,3,4,4,4,2,4,4,4,4,1,3,3,3,3,1,3,2,1,3,1,3,5,5,2,5,3,1,1,4,"ENG","Canada",6137,"6137"
"6138",5,16,1,2,2,1,"CA",2,2,4,2,4,3,2,2,1,2,1,2,1,4,3,3,3,3,2,3,5,5,5,5,5,5,4,4,5,3,3,5,4,3,3,4,5,4,4,5,4,5,4,5,3,5,3,3,4,3,"ENG","Canada",6138,"6138"
"6139",3,21,1,1,1,2,"US",4,4,5,4,3,4,4,5,5,2,2,2,1,4,5,2,5,5,2,4,5,5,4,5,1,5,5,5,5,4,5,4,4,4,5,3,5,5,5,5,4,5,3,5,4,4,4,4,5,4,"ENG","United States of America",6139,"6139"
"6140",1,36,1,2,2,1,"US",3,4,4,2,1,1,4,2,3,3,3,4,3,2,3,3,3,3,3,4,4,4,4,4,3,4,5,3,4,3,2,4,5,3,2,5,5,4,4,4,4,3,4,4,4,5,5,4,3,4,"ENG","United States of America",6140,"6140"
